MANDT,VBELN,POSNR,MATNR,KWMENG,NETWR,WAERK,MEINS
100,4500000777,000030,000000000000010118,9,52029,JPY,EA
100,4500000777,000040,000000000000010041,12,3161736,JPY,EA
100,4500000777,000050,000000000000010129,7,1287223,JPY,EA
100,4500000777,000060,000000000000010135,13,3509779,JPY,EA
100,4500000778,000010,000000000000010045,5,927395,USD,EA
100,4500000779,000010,000000000000010145,11,2660900,USD,EA
100,4500000779,000020,000000000000010036,9,3712905,USD,EA
100,4500000779,000030,000000000000010078,13,477893,USD,EA
100,4500000779,000040,000000000000010124,13,3228342,USD,EA
100,4500000779,000050,000000000000010047,19,7076702,USD,EA
100,4500000779,000060,000000000000010130,17,2327453,USD,EA
100,4500000780,000010,000000000000010083,19,5803873,MXN,EA
100,4500000780,000020,000000000000010090,19,6169946,MXN,EA
100,4500000781,000010,000000000000010018,2,32954,MXN,EA
100,4500000781,000020,000000000000010041,8,412912,MXN,EA
100,4500000781,000030,000000000000010028,16,7852912,MXN,EA
100,4500000781,000040,000000000000010122,11,4393521,MXN,EA
100,4500000782,000010,000000000000010061,4,1891004,MXN,EA
100,4500000782,000020,000000000000010045,13,5164432,MXN,EA
100,4500000783,000010,000000000000010017,2,643626,CLP,EA
100,4500000783,000020,000000000000010065,4,82468,CLP,EA
100,4500000783,000030,000000000000010019,15,6018240,CLP,EA
100,4500000783,000040,000000000000010096,20,6639580,CLP,EA
100,4500000784,000010,000000000000010045,11,631895,USD,EA
100,4500000785,000010,000000000000010116,13,920959,CLP,EA
100,4500000785,000020,000000000000010147,18,1902924,CLP,EA
100,4500000785,000030,000000000000010051,9,2326311,CLP,EA
100,4500000785,000040,000000000000010113,10,1192250,CLP,EA
100,4500000785,000050,000000000000010052,6,1371444,CLP,EA
100,4500000785,000060,000000000000010136,7,322686,CLP,EA
100,4500000786,000010,000000000000010007,4,430852,MXN,EA
100,4500000786,000020,000000000000010009,5,2346705,MXN,EA
100,4500000786,000030,000000000000010002,12,4884012,MXN,EA
100,4500000786,000040,000000000000010105,19,5463735,MXN,EA
100,4500000786,000050,000000000000010019,11,1079672,MXN,EA
100,4500000787,000010,000000000000010136,16,1610976,EUR,EA
100,4500000787,000020,000000000000010054,19,8262872,EUR,EA
100,4500000787,000030,000000000000010122,17,3155268,EUR,EA
100,4500000787,000040,000000000000010092,20,9454620,EUR,EA
100,4500000787,000050,000000000000010144,5,2106335,EUR,EA
100,4500000787,000060,000000000000010018,15,3377085,EUR,EA
100,4500000788,000010,000000000000010097,3,898197,USD,EA
100,4500000788,000020,000000000000010021,5,2055980,USD,EA
100,4500000788,000030,000000000000010133,10,539070,USD,EA
100,4500000788,000040,000000000000010031,16,1950176,USD,EA
100,4500000788,000050,000000000000010014,20,5687940,USD,EA
100,4500000788,000060,000000000000010085,1,118451,USD,EA
100,4500000789,000010,000000000000010065,13,4806321,CLP,EA
100,4500000789,000020,000000000000010092,3,1375233,CLP,EA
100,4500000789,000030,000000000000010041,10,402040,CLP,EA
100,4500000790,000010,000000000000010148,8,3586560,MXN,EA
100,4500000790,000020,000000000000010133,20,5263360,MXN,EA
100,4500000790,000030,000000000000010080,13,4229524,MXN,EA
100,4500000790,000040,000000000000010015,18,6600600,MXN,EA
100,4500000790,000050,000000000000010029,19,4710632,MXN,EA
100,4500000791,000010,000000000000010008,2,356466,MXN,EA
100,4500000791,000020,000000000000010108,9,955125,MXN,EA
100,4500000791,000030,000000000000010086,2,148054,MXN,EA
100,4500000792,000010,000000000000010141,11,5340863,USD,EA
100,4500000792,000020,000000000000010016,8,2078120,USD,EA
100,4500000793,000010,000000000000010145,20,7392440,JPY,EA
100,4500000794,000010,000000000000010089,3,1497075,USD,EA
100,4500000795,000010,000000000000010021,18,4536252,EUR,EA
100,4500000795,000020,000000000000010034,9,3422097,EUR,EA
100,4500000795,000030,000000000000010011,4,78656,EUR,EA
100,4500000795,000040,000000000000010128,17,2024581,EUR,EA
100,4500000796,000010,000000000000010090,14,3519544,USD,EA
100,4500000796,000020,000000000000010078,8,97936,USD,EA
100,4500000796,000030,000000000000010015,1,406596,USD,EA
100,4500000796,000040,000000000000010051,18,5757102,USD,EA
100,4500000796,000050,000000000000010098,1,290667,USD,EA
100,4500000796,000060,000000000000010124,2,407928,USD,EA
100,4500000797,000010,000000000000010033,14,5161828,USD,EA
100,4500000797,000020,000000000000010110,18,1318158,USD,EA
100,4500000797,000030,000000000000010030,15,942930,USD,EA
100,4500000797,000040,000000000000010095,12,1230312,USD,EA
100,4500000798,000010,000000000000010112,2,251738,USD,EA
100,4500000798,000020,000000000000010060,3,928815,USD,EA
100,4500000798,000030,000000000000010003,8,1740520,USD,EA
100,4500000799,000010,000000000000010138,19,475019,MXN,EA
100,4500000799,000020,000000000000010004,8,3416376,MXN,EA
100,4500000799,000030,000000000000010015,3,92109,MXN,EA
100,4500000799,000040,000000000000010033,15,1435230,MXN,EA
100,4500000799,000050,000000000000010073,2,331384,MXN,EA
100,4500000799,000060,000000000000010090,20,6890360,MXN,EA
100,4500000800,000010,000000000000010075,5,1593915,MXN,EA
100,4500000800,000020,000000000000010102,16,5532192,MXN,EA
100,4500000801,000010,000000000000010020,3,396528,USD,EA
100,4500000802,000010,000000000000010053,16,5932096,USD,EA
100,4500000802,000020,000000000000010092,8,1868344,USD,EA
100,4500000802,000030,000000000000010078,12,4920636,USD,EA
100,4500000802,000040,000000000000010142,10,4565910,USD,EA
100,4500000802,000050,000000000000010063,17,7976009,USD,EA
100,4500000803,000010,000000000000010082,18,4769100,MXN,EA
100,4500000803,000020,000000000000010027,2,365472,MXN,EA
100,4500000803,000030,000000000000010106,20,5118240,MXN,EA
100,4500000804,000010,000000000000010021,7,3354232,MXN,EA
100,4500000804,000020,000000000000010036,17,2071739,MXN,EA
100,4500000804,000030,000000000000010079,18,2007054,MXN,EA
100,4500000805,000010,000000000000010096,5,99020,MXN,EA
100,4500000806,000010,000000000000010113,15,913395,MXN,EA
100,4500000806,000020,000000000000010006,16,7031600,MXN,EA
100,4500000807,000010,000000000000010070,9,2784663,JPY,EA
100,4500000808,000010,000000000000010077,3,96930,MXN,EA
100,4500000808,000020,000000000000010072,20,4045860,MXN,EA
100,4500000808,000030,000000000000010127,1,453341,MXN,EA
100,4500000808,000040,000000000000010098,13,3039322,MXN,EA
100,4500000809,000010,000000000000010058,7,1399132,MXN,EA
100,4500000810,000010,000000000000010111,18,511182,JPY,EA
100,4500000810,000020,000000000000010079,2,569854,JPY,EA
100,4500000811,000010,000000000000010007,20,7931260,USD,EA
100,4500000811,000020,000000000000010087,9,3832209,USD,EA
100,4500000811,000030,000000000000010056,1,179753,USD,EA
100,4500000812,000010,000000000000010112,14,5758396,MXN,EA
100,4500000812,000020,000000000000010015,4,1164340,MXN,EA
100,4500000812,000030,000000000000010100,10,4511080,MXN,EA
100,4500000812,000040,000000000000010137,15,3348165,MXN,EA
100,4500000812,000050,000000000000010147,19,7679477,MXN,EA
100,4500000812,000060,000000000000010133,9,775998,MXN,EA
100,4500000813,000010,000000000000010120,8,561112,MXN,EA
100,4500000813,000020,000000000000010004,9,3781926,MXN,EA
100,4500000813,000030,000000000000010071,3,396108,MXN,EA
100,4500000813,000040,000000000000010139,10,1779640,MXN,EA
100,4500000814,000010,000000000000010102,2,647448,MXN,EA
100,4500000814,000020,000000000000010071,12,1702812,MXN,EA
100,4500000814,000030,000000000000010065,20,149380,MXN,EA
100,4500000814,000040,000000000000010032,10,2990260,MXN,EA
100,4500000814,000050,000000000000010083,9,4008438,MXN,EA
100,4500000815,000010,000000000000010114,15,150780,EUR,EA
100,4500000815,000020,000000000000010113,1,245548,EUR,EA
100,4500000816,000010,000000000000010092,16,5365776,JPY,EA
100,4500000817,000010,000000000000010056,14,444010,USD,EA
100,4500000817,000020,000000000000010149,3,437811,USD,EA
100,4500000817,000030,000000000000010142,11,380347,USD,EA
100,4500000817,000040,000000000000010113,6,817614,USD,EA
100,4500000817,000050,000000000000010071,9,4109715,USD,EA
100,4500000818,000010,000000000000010033,8,2651824,EUR,EA
100,4500000818,000020,000000000000010045,5,2288900,EUR,EA
100,4500000818,000030,000000000000010013,8,488016,EUR,EA
100,4500000818,000040,000000000000010010,6,2159064,EUR,EA
100,4500000819,000010,000000000000010113,19,3180106,MXN,EA
100,4500000819,000020,000000000000010011,18,6787836,MXN,EA
100,4500000819,000030,000000000000010059,2,999932,MXN,EA
100,4500000819,000040,000000000000010067,9,85050,MXN,EA
100,4500000819,000050,000000000000010091,18,6796908,MXN,EA
100,4500000820,000010,000000000000010061,12,698796,JPY,EA
100,4500000821,000010,000000000000010130,15,905100,MXN,EA
100,4500000822,000010,000000000000010020,8,863808,MXN,EA
100,4500000822,000020,000000000000010084,19,3718281,MXN,EA
100,4500000822,000030,000000000000010107,3,1012599,MXN,EA
100,4500000822,000040,000000000000010110,10,999999999999,MXN,EA
100,4500000822,000050,000000000000010007,11,3511475,MXN,EA
100,4500000823,000010,000000000000010086,14,6600874,MXN,EA
100,4500000823,000020,000000000000010096,16,7922080,MXN,EA
100,4500000823,000030,000000000000010076,20,346700,MXN,EA
100,4500000824,000010,000000000000010095,2,307002,MXN,EA
100,4500000824,000020,000000000000010039,19,273353,MXN,EA
100,4500000825,000010,000000000000010055,11,2956844,MXN,EA
100,4500000826,000010,000000000000010131,19,7119927,USD,EA
100,4500000826,000020,000000000000010089,7,1397347,USD,EA
100,4500000826,000030,000000000000010150,2,690976,USD,EA
100,4500000826,000040,000000000000010039,13,5210764,USD,EA
100,4500000826,000050,000000000000010021,3,1474440,USD,EA
100,4500000826,000060,000000000000010058,19,5034544,USD,EA
100,4500000827,000010,000000000000010141,14,3970036,USD,EA
100,4500000827,000020,000000000000010032,17,7131313,USD,EA
100,4500000827,000030,000000000000010014,20,4972720,USD,EA
100,4500000827,000040,000000000000010135,17,3947740,USD,EA
100,4500000827,000050,000000000000010082,9,929232,USD,EA
100,4500000828,000010,000000000000010076,8,1386600,JPY,EA
100,4500000828,000020,000000000000010063,12,1464636,JPY,EA
100,4500000828,000030,000000000000010117,11,4325926,JPY,EA
100,4500000828,000040,000000000000010030,8,1874496,JPY,EA
100,4500000828,000050,000000000000010105,12,513360,JPY,EA
100,4500000829,000010,000000000000010144,17,698326,MXN,EA
100,4500000829,000020,000000000000010093,16,5092928,MXN,EA
100,4500000829,000030,000000000000010059,15,6198735,MXN,EA
100,4500000830,000010,000000000000010059,19,8265304,USD,EA
100,4500000830,000020,000000000000010033,18,2329578,USD,EA
100,4500000830,000030,000000000000010105,19,6652356,USD,EA
100,4500000830,000040,000000000000010036,20,2749220,USD,EA
100,4500000831,000010,000000000000010088,11,691317,JPY,EA
100,4500000831,000020,000000000000010021,14,3104318,JPY,EA
100,4500000831,000030,000000000000010130,5,1514980,JPY,EA
100,4500000832,000010,000000000000010051,6,2762928,JPY,EA
100,4500000832,000020,000000000000010117,1,88436,JPY,EA
100,4500000832,000030,000000000000010031,14,1947176,JPY,EA
100,4500000832,000040,000000000000010142,16,6247504,JPY,EA
100,4500000833,000010,000000000000010033,2,876364,MXN,EA
100,4500000834,000010,000000000000010007,6,235680,MXN,EA
100,4500000834,000020,000000000000010034,17,7743398,MXN,EA
100,4500000834,000030,000000000000010136,13,6176196,MXN,EA
100,4500000834,000040,000000000000010109,12,813864,MXN,EA
100,4500000835,000010,000000000000010143,8,2994272,MXN,EA
100,4500000835,000020,000000000000010076,4,710336,MXN,EA
100,4500000835,000030,000000000000010087,19,6083116,MXN,EA
100,4500000835,000040,000000000000010028,2,79334,MXN,EA
100,4500000836,000010,000000000000010091,15,7176825,MXN,EA
100,4500000836,000020,000000000000010105,15,5840070,MXN,EA
100,4500000836,000030,000000000000010112,10,3982320,MXN,EA
100,4500000836,000040,000000000000010123,5,1927675,MXN,EA
100,4500000836,000050,000000000000010047,19,9147113,MXN,EA
100,4500000836,000060,000000000000010131,3,242478,MXN,EA
100,4500000837,000010,000000000000010095,15,2998515,MXN,EA
100,4500000838,000010,000000000000010113,6,1606128,JPY,EA
100,4500000838,000020,000000000000010072,4,491088,JPY,EA
100,4500000838,000030,000000000000010077,16,2877488,JPY,EA
100,4500000839,000010,000000000000010145,17,8014548,MXN,EA
100,4500000840,000010,000000000000010149,17,7540061,MXN,EA
100,4500000840,000020,000000000000010110,10,1702400,MXN,EA
100,4500000840,000030,000000000000010099,11,4378473,MXN,EA
100,4500000840,000040,000000000000010046,5,114925,MXN,EA
100,4500000840,000050,000000000000010054,14,3824464,MXN,EA
100,4500000841,000010,000000000000010148,20,3316380,MXN,EA
100,4500000841,000020,000000000000010026,12,1803744,MXN,EA
100,4500000841,000030,000000000000010043,4,607648,MXN,EA
100,4500000842,000010,000000000000010125,15,1773720,USD,EA
100,4500000842,000020,000000000000010044,10,4934130,USD,EA
100,4500000842,000030,000000000000010067,20,7920680,USD,EA
100,4500000843,000010,000000000000010060,9,674334,EUR,EA
100,4500000844,000010,000000000000010053,18,7933806,MXN,EA
100,4500000845,000010,000000000000010044,1,314729,MXN,EA
100,4500000845,000020,000000000000010011,18,5094396,MXN,EA
100,4500000845,000030,000000000000010050,1,257044,MXN,EA
100,4500000845,000040,000000000000010007,12,1290048,MXN,EA
100,4500000845,000050,000000000000010073,19,4267590,MXN,EA
100,4500000846,000010,000000000000010114,17,1141601,MXN,EA
100,4500000846,000020,000000000000010117,10,4822930,MXN,EA
100,4500000846,000030,000000000000010029,4,935984,MXN,EA
100,4500000846,000040,000000000000010111,16,2222672,MXN,EA
100,4500000846,000050,000000000000010023,5,734945,MXN,EA
100,4500000846,000060,000000000000010030,12,5068068,MXN,EA
100,4500000847,000010,000000000000010057,3,517506,MXN,EA
100,4500000848,000010,000000000000010130,11,1603360,MXN,EA
100,4500000848,000020,000000000000010117,17,6007188,MXN,EA
100,4500000849,000010,000000000000010081,2,456428,MXN,EA
100,4500000850,000010,000000000000010134,11,1109053,MXN,EA
100,4500000851,000010,000000000000010010,1,129929,USD,EA
100,4500000851,000020,000000000000010036,19,3766579,USD,EA
100,4500000851,000030,000000000000010057,7,980602,USD,EA
100,4500000851,000040,000000000000010121,5,1275105,USD,EA
100,4500000851,000050,000000000000010048,16,2386608,USD,EA
100,4500000852,000010,000000000000010051,3,1498530,MXN,EA
100,4500000852,000020,000000000000010133,7,18732,MXN,EA
100,4500000853,000010,000000000000010018,16,4694624,USD,EA
100,4500000853,000020,000000000000010054,6,128094,USD,EA
100,4500000853,000030,000000000000010108,9,2903274,USD,EA
100,4500000853,000040,000000000000010098,19,2357102,USD,EA
100,4500000854,000010,000000000000010090,16,4465824,MXN,EA
100,4500000854,000020,000000000000010047,10,4417640,MXN,EA
100,4500000854,000030,000000000000010060,10,3512110,MXN,EA
100,4500000854,000040,000000000000010125,16,6699584,MXN,EA
100,4500000854,000050,000000000000010101,20,3764740,MXN,EA
100,4500000854,000060,000000000000010140,16,2494128,MXN,EA
100,4500000855,000010,000000000000010057,4,1851368,MXN,EA
100,4500000856,000010,000000000000010108,15,2574015,EUR,EA
100,4500000856,000020,000000000000010064,14,864108,EUR,EA
100,4500000856,000030,000000000000010046,15,2522970,EUR,EA
100,4500000857,000010,000000000000010030,12,4396944,JPY,EA
100,4500000857,000020,000000000000010102,5,2033160,JPY,EA
100,4500000857,000030,000000000000010124,16,5058032,JPY,EA
100,4500000857,000040,000000000000010106,8,129472,JPY,EA
100,4500000857,000050,000000000000010075,9,2403621,JPY,EA
100,4500000857,000060,000000000000010056,14,460292,JPY,EA
100,4500000858,000010,000000000000010083,9,3193992,EUR,EA
100,4500000858,000020,000000000000010082,14,2886716,EUR,EA
100,4500000858,000030,000000000000010114,14,2940308,EUR,EA
100,4500000858,000040,000000000000010067,2,283350,EUR,EA
100,4500000858,000050,000000000000010125,8,1433392,EUR,EA
100,4500000859,000010,000000000000010012,10,2356900,MXN,EA
100,4500000859,000020,000000000000010105,8,2409256,MXN,EA
100,4500000859,000030,000000000000010043,18,1963944,MXN,EA
100,4500000859,000040,000000000000010029,20,6424180,MXN,EA
100,4500000859,000050,000000000000010085,5,1590865,MXN,EA
100,4500000859,000060,000000000000010139,1,499219,MXN,EA
100,4500000860,000010,000000000000010006,13,628134,MXN,EA
100,4500000860,000020,000000000000010086,12,4836552,MXN,EA
100,4500000860,000030,000000000000010142,3,1033116,MXN,EA
100,4500000860,000040,000000000000010013,17,1892831,MXN,EA
100,4500000860,000050,000000000000010093,18,1890702,MXN,EA
100,4500000860,000060,000000000000010041,18,3750642,MXN,EA
100,4500000861,000010,000000000000010059,10,4211040,USD,EA
100,4500000861,000020,000000000000010042,12,2097624,USD,EA
100,4500000861,000030,000000000000010106,7,2036335,USD,EA
100,4500000861,000040,000000000000010064,1,19913,USD,EA
100,4500000861,000050,000000000000010006,17,930750,USD,EA
100,4500000861,000060,000000000000010129,13,5406583,USD,EA
100,4500000862,000010,000000000000010011,6,896520,MXN,EA
100,4500000862,000020,000000000000010078,1,121588,MXN,EA
100,4500000862,000030,000000000000010064,2,287692,MXN,EA
100,4500000862,000040,000000000000010032,13,4479189,MXN,EA
100,4500000863,000010,000000000000010034,9,4076343,MXN,EA
100,4500000863,000020,000000000000010022,3,119217,MXN,EA
100,4500000863,000030,000000000000010130,14,161924,MXN,EA
100,4500000863,000040,000000000000010004,18,5726286,MXN,EA
100,4500000864,000010,000000000000010025,19,7914659,EUR,EA
100,4500000864,000020,000000000000010101,7,3058510,EUR,EA
100,4500000865,000010,000000000000010080,11,2462922,USD,EA
100,4500000865,000020,000000000000010132,1,159415,USD,EA
100,4500000865,000030,000000000000010071,15,1608825,USD,EA
100,4500000865,000040,000000000000010026,9,3104631,USD,EA
100,4500000865,000050,000000000000010148,16,3174976,USD,EA
100,4500000866,000010,000000000000010110,3,352572,MXN,EA
100,4500000866,000020,000000000000010105,18,2646792,MXN,EA
100,4500000866,000030,000000000000010124,10,4768780,MXN,EA
100,4500000867,000010,000000000000010137,17,2197216,USD,EA
100,4500000867,000020,000000000000010098,1,261589,USD,EA
100,4500000867,000030,000000000000010101,12,4810488,USD,EA
100,4500000867,000040,000000000000010140,4,952476,USD,EA
100,4500000867,000050,000000000000010058,19,266950,USD,EA
100,4500000867,000060,000000000000010102,8,1883208,USD,EA
100,4500000868,000010,000000000000010123,19,1104280,USD,EA
100,4500000868,000020,000000000000010080,11,840147,USD,EA
100,4500000868,000030,000000000000010022,4,1180260,USD,EA
100,4500000869,000010,000000000000010054,16,4993872,MXN,EA
100,4500000869,000020,000000000000010064,3,225291,MXN,EA
100,4500000870,000010,000000000000010122,17,6461309,EUR,EA
100,4500000870,000020,000000000000010146,8,255176,EUR,EA
100,4500000870,000030,000000000000010127,9,1952388,EUR,EA
100,4500000870,000040,000000000000010080,11,4822675,EUR,EA
100,4500000871,000010,000000000000010010,11,3984563,EUR,EA
100,4500000871,000020,000000000000010145,20,4282820,EUR,EA
100,4500000872,000010,000000000000010069,7,2777999,MXN,EA
100,4500000873,000010,000000000000010126,18,4734846,MXN,EA
100,4500000873,000020,000000000000010081,8,1357880,MXN,EA
100,4500000873,000030,000000000000010119,16,4331360,MXN,EA
100,4500000873,000040,000000000000010143,3,1451970,MXN,EA
100,4500000873,000050,000000000000010027,14,5146554,MXN,EA
100,4500000874,000010,000000000000010097,5,1989130,MXN,EA
100,4500000875,000010,000000000000010042,17,6685165,MXN,EA
100,4500000876,000010,000000000000010043,7,1613003,MXN,EA
100,4500000877,000010,000000000000010010,14,3648666,MXN,EA
100,4500000878,000010,000000000000010135,16,1189264,EUR,EA
100,4500000878,000020,000000000000010141,14,2945642,EUR,EA
100,4500000879,000010,000000000000010076,4,917264,EUR,EA
100,4500000880,000010,000000000000010070,17,2890391,USD,EA
100,4500000880,000020,000000000000010096,19,6496138,USD,EA
100,4500000880,000030,000000000000010043,5,765730,USD,EA
100,4500000881,000010,000000000000010053,20,7511800,USD,EA
100,4500000881,000020,000000000000010096,17,5404997,USD,EA
100,4500000881,000030,000000000000010065,16,3898912,USD,EA
100,4500000881,000040,000000000000010054,11,5357616,USD,EA
100,4500000881,000050,000000000000010035,6,1655550,USD,EA
100,4500000882,000010,000000000000010122,1,167560,MXN,EA
100,4500000882,000020,000000000000010107,6,478956,MXN,EA
100,4500000882,000030,000000000000010121,3,11811,MXN,EA
100,4500000882,000040,000000000000010080,7,738311,MXN,EA
100,4500000882,000050,000000000000010025,18,4345830,MXN,EA
100,4500000882,000060,000000000000010085,4,132152,MXN,EA
100,4500000883,000010,000000000000010120,20,1660520,USD,EA
100,4500000883,000020,000000000000010018,12,4015524,USD,EA
100,4500000883,000030,000000000000010144,8,1454856,USD,EA
100,4500000883,000040,000000000000010004,7,1014713,USD,EA
100,4500000883,000050,000000000000010073,14,4304006,USD,EA
100,4500000884,000010,000000000000010079,12,3941016,EUR,EA
100,4500000884,000020,000000000000010104,9,2656656,EUR,EA
100,4500000884,000030,000000000000010139,7,291333,EUR,EA
100,4500000884,000040,000000000000010040,4,1536300,EUR,EA
100,4500000884,000050,000000000000010056,9,850437,EUR,EA
100,4500000884,000060,000000000000010068,19,1038274,EUR,EA
100,4500000885,000010,000000000000010134,19,6442444,MXN,EA
100,4500000885,000020,000000000000010099,11,3330899,MXN,EA
100,4500000886,000010,000000000000010071,20,7029680,MXN,EA
100,4500000886,000020,000000000000010122,7,623924,MXN,EA
100,4500000886,000030,000000000000010001,8,915824,MXN,EA
100,4500000886,000040,000000000000010024,20,1556060,MXN,EA
100,4500000886,000050,10037,6,1501680,MXN,EA
100,4500000887,000010,000000000000010083,3,1412211,JPY,EA
100,4500000888,000010,000000000000010036,17,7211791,USD,EA
100,4500000889,000010,000000000000010109,16,2759824,USD,EA
100,4500000889,000020,000000000000010078,17,6790854,USD,EA
100,4500000889,000030,000000000000010031,8,2357416,USD,EA
100,4500000889,000040,000000000000010101,13,5287828,USD,EA
100,4500000890,000010,000000000000010122,12,1973424,MXN,EA
100,4500000890,000020,000000000000010134,11,3071552,MXN,EA
100,4500000890,000030,10021,20,8851000,MXN,EA
100,4500000890,000040,000000000000010055,6,2980254,MXN,EA
100,4500000891,000010,000000000000010072,5,2206680,MXN,EA
100,4500000891,000020,000000000000010112,18,4185900,MXN,EA
100,4500000891,000030,000000000000010126,9,3242970,MXN,EA
100,4500000891,000040,000000000000010031,18,8509212,MXN,EA
100,4500000891,000050,000000000000010112,12,1131948,MXN,EA
100,4500000891,000060,000000000000010007,12,5393532,MXN,EA
100,4500000892,000010,000000000000010089,14,1583148,MXN,EA
100,4500000892,000020,000000000000010144,7,1410619,MXN,EA
100,4500000892,000030,000000000000010096,6,2941566,MXN,EA
100,4500000892,000040,000000000000010003,7,1629439,MXN,EA
100,4500000893,000010,000000000000010135,7,27601,MXN,EA
100,4500000893,000020,000000000000010080,11,,MXN,EA
100,4500000893,000030,000000000000010095,9,2381472,MXN,EA
100,4500000894,000010,000000000000010070,2,680656,EUR,EA
100,4500000895,000010,000000000000010123,13,312325,USD,EA
100,4500000895,000020,000000000000010065,9,2959389,USD,EA
100,4500000895,000030,000000000000010015,19,8220521,USD,EA
100,4500000896,000010,000000000000010121,20,6649500,USD,EA
100,4500000897,000010,000000000000010126,6,1495338,JPY,EA
100,4500000897,000020,000000000000010140,4,84096,JPY,EA
100,4500000897,000030,000000000000010095,1,322346,JPY,EA
100,4500000897,000040,000000000000010040,6,2745654,JPY,EA
100,4500000898,000010,000000000000010022,14,6136046,MXN,EA
100,4500000898,000020,000000000000010031,2,466914,MXN,EA
100,4500000899,000010,000000000000010016,11,573155,USD,EA
100,4500000899,000020,000000000000010140,9,4031955,USD,EA
100,4500000899,000030,000000000000010050,20,7752760,USD,EA
100,4500000899,000040,000000000000010005,11,4839692,USD,EA
100,4500000899,000050,000000000000010082,6,2855160,USD,EA
100,4500000899,000060,000000000000010094,17,143293,USD,EA
100,4500000900,000010,000000000000010104,14,6162856,MXN,EA
100,4500000900,000020,000000000000010016,3,306468,MXN,EA
100,4500000900,000030,000000000000010129,5,1915915,MXN,EA
100,4500000900,000040,000000000000010069,3,274452,MXN,EA
100,4500000900,000050,000000000000010114,2,290908,MXN,EA
100,4500000900,000060,000000000000010051,17,3664605,MXN,EA
100,4500000901,000010,000000000000010001,10,1445300,MXN,EA
100,4500000901,000020,000000000008883192,12,752592,MXN,EA
100,4500000902,000010,000000000000010120,19,8347840,USD,EA
100,4500000902,000020,000000000000010023,19,9285870,USD,EA
100,4500000902,000030,000000000000010119,3,185862,USD,EA
100,4500000903,000010,000000000000010047,3,295014,MXN,EA
100,4500000904,000010,000000000000010006,6,2487150,MXN,EA
100,4500000904,000020,000000000000010003,7,2348269,MXN,EA
100,4500000904,000030,000000000000010096,15,654165,MXN,EA
100,4500000905,000010,000000000000010064,10,4399900,USD,EA
100,4500000905,000020,000000000000010049,5,818920,USD,EA
100,4500000905,000030,000000000000010014,13,4824326,USD,EA
100,4500000905,000040,000000000000010074,6,883542,USD,EA
100,4500000905,000050,000000000000010036,19,3162246,USD,EA
100,4500000905,000060,000000000000010106,8,3511392,USD,EA
100,4500000906,000010,000000000000010070,7,656999,MXN,EA
100,4500000906,000020,000000000000010076,9,3300489,MXN,EA
100,4500000907,000010,000000000000010068,3,773523,CLP,EA
100,4500000907,000020,000000000000010091,19,3641122,CLP,EA
100,4500000907,000030,000000000000010090,17,4024886,CLP,EA
100,4500000907,000040,000000000000010044,2,997796,CLP,EA
100,4500000908,000010,000000000000010099,5,1415200,MXN,EA
100,4500000908,000020,000000000000010146,7,2584036,MXN,EA
100,4500000908,000030,000000000000010112,12,4076328,MXN,EA
100,4500000908,000040,000000000000010074,7,1262807,MXN,EA
100,4500000908,000050,000000000000010129,18,7849512,MXN,EA
100,4500000909,000010,000000000000010069,3,810306,USD,EA
100,4500000909,000020,000000000000010054,9,1038852,USD,EA
100,4500000909,000030,000000000000010120,9,157383,USD,EA
100,4500000909,000040,000000000000010030,17,5884635,USD,EA
100,4500000909,000050,000000000000010048,16,1188848,USD,EA
100,4500000909,000060,000000000000010120,19,3236460,USD,EA
100,4500000910,000010,000000000000010145,13,4499833,MXN,EA
100,4500000910,000020,000000000000010009,11,4055447,MXN,EA
100,4500000910,000030,000000000000010027,12,5481336,MXN,EA
100,4500000911,000010,000000000000010041,14,3504144,EUR,EA
100,4500000912,000010,000000000000010087,4,396400,USD,EA
100,4500000912,000020,000000000000010092,10,863250,USD,EA
100,4500000912,000030,000000000000010120,18,1774818,USD,EA
100,4500000913,000010,000000000000010113,20,4806160,MXN,EA
100,4500000914,000010,000000000000010148,14,5379220,MXN,EA
100,4500000914,000020,000000000000010103,16,7012896,MXN,EA
100,4500000914,000030,000000000000010063,9,3422295,MXN,EA
100,4500000914,000040,000000000000010096,20,3562900,MXN,EA
100,4500000914,000050,000000000000010124,13,2058901,MXN,EA
100,4500000915,000010,000000000000010060,17,978299,EUR,EA
100,4500000916,000010,000000000000010110,9,2733930,MXN,EA
100,4500000916,000020,000000000000010103,19,303449,MXN,EA
100,4500000916,000030,000000000000010042,17,1499961,MXN,EA
100,4500000916,000040,000000000000010077,20,7335180,MXN,EA
100,4500000917,000010,000000000000010051,19,7508515,MXN,EA
100,4500000917,000020,000000000000010036,5,1744080,MXN,EA
100,4500000917,000030,000000000000010086,2,96788,MXN,EA
100,4500000917,000040,000000000000010080,5,2106055,MXN,EA
100,4500000917,000050,000000000000010089,15,3129210,MXN,EA
100,4500000918,000010,000000000000010118,1,346300,MXN,EA
100,4500000918,000020,000000000000010038,7,3247454,MXN,EA
100,4500000919,000010,000000000000010078,10,431390,MXN,EA
100,4500000919,000020,000000000000010048,8,3605712,MXN,EA
100,4500000920,000010,000000000000010112,3,1141962,MXN,EA
100,4500000920,000020,000000000000010063,5,1799935,MXN,EA
100,4500000921,000010,000000000000010096,1,251265,MXN,EA
